Timestamp,ECG
20/05/2016 09:48:19.759,2159
20/05/2016 09:48:19.763,2158
20/05/2016 09:48:19.767,2158
20/05/2016 09:48:19.771,2158
20/05/2016 09:48:19.775,2156
20/05/2016 09:48:19.779,2153
20/05/2016 09:48:19.783,2148
20/05/2016 09:48:19.787,2143
20/05/2016 09:48:19.791,2137
20/05/2016 09:48:19.795,2133
20/05/2016 09:48:19.799,2129
20/05/2016 09:48:19.803,2127
20/05/2016 09:48:19.807,2125
20/05/2016 09:48:19.811,2123
20/05/2016 09:48:19.815,2121
20/05/2016 09:48:19.819,2118
20/05/2016 09:48:19.823,2116
20/05/2016 09:48:19.827,2114
20/05/2016 09:48:19.831,2114
20/05/2016 09:48:19.835,2115
20/05/2016 09:48:19.839,2115
20/05/2016 09:48:19.843,2115
20/05/2016 09:48:19.847,2114
20/05/2016 09:48:19.851,2113
20/05/2016 09:48:19.855,2111
20/05/2016 09:48:19.859,2110
20/05/2016 09:48:19.863,2109
20/05/2016 09:48:19.867,2108
20/05/2016 09:48:19.871,2108
20/05/2016 09:48:19.875,2108
20/05/2016 09:48:19.879,2107
20/05/2016 09:48:19.883,2107
20/05/2016 09:48:19.887,2106
20/05/2016 09:48:19.891,2106
20/05/2016 09:48:19.895,2106
20/05/2016 09:48:19.899,2105
20/05/2016 09:48:19.903,2103
20/05/2016 09:48:19.907,2100
20/05/2016 09:48:19.911,2096
20/05/2016 09:48:19.915,2094
20/05/2016 09:48:19.919,2094
20/05/2016 09:48:19.923,2094
20/05/2016 09:48:19.927,2094
20/05/2016 09:48:19.931,2092
20/05/2016 09:48:19.935,2089
20/05/2016 09:48:19.939,2088
20/05/2016 09:48:19.943,2090
20/05/2016 09:48:19.947,2095
20/05/2016 09:48:19.951,2101
20/05/2016 09:48:19.955,2107
20/05/2016 09:48:19.959,2112
20/05/2016 09:48:19.963,2117
20/05/2016 09:48:19.967,2119
20/05/2016 09:48:19.971,2119
20/05/2016 09:48:19.975,2115
20/05/2016 09:48:19.979,2110
20/05/2016 09:48:19.983,2104
20/05/2016 09:48:19.987,2100
20/05/2016 09:48:19.991,2100
20/05/2016 09:48:19.995,2102
20/05/2016 09:48:19.999,2104
20/05/2016 09:48:20.003,2104
20/05/2016 09:48:20.007,2103
20/05/2016 09:48:20.011,2099
20/05/2016 09:48:20.015,2097
20/05/2016 09:48:20.019,2096
20/05/2016 09:48:20.023,2097
20/05/2016 09:48:20.027,2098
20/05/2016 09:48:20.031,2100
20/05/2016 09:48:20.035,2100
20/05/2016 09:48:20.039,2101
20/05/2016 09:48:20.043,2102
20/05/2016 09:48:20.047,2102
20/05/2016 09:48:20.051,2102
20/05/2016 09:48:20.055,2100
20/05/2016 09:48:20.059,2096
20/05/2016 09:48:20.063,2090
20/05/2016 09:48:20.067,2084
20/05/2016 09:48:20.071,2082
20/05/2016 09:48:20.075,2091
20/05/2016 09:48:20.079,2119
20/05/2016 09:48:20.083,2172
20/05/2016 09:48:20.087,2244
20/05/2016 09:48:20.091,2314
20/05/2016 09:48:20.095,2358
20/05/2016 09:48:20.099,2355
20/05/2016 09:48:20.103,2307
20/05/2016 09:48:20.107,2232
20/05/2016 09:48:20.111,2158
20/05/2016 09:48:20.115,2109
20/05/2016 09:48:20.119,2090
20/05/2016 09:48:20.123,2094
20/05/2016 09:48:20.127,2108
20/05/2016 09:48:20.131,2121
20/05/2016 09:48:20.135,2129
20/05/2016 09:48:20.139,2134
20/05/2016 09:48:20.143,2136
20/05/2016 09:48:20.147,2136
20/05/2016 09:48:20.151,2134
20/05/2016 09:48:20.155,2132
20/05/2016 09:48:20.159,2129
20/05/2016 09:48:20.163,2128
20/05/2016 09:48:20.167,2128
20/05/2016 09:48:20.171,2129
20/05/2016 09:48:20.175,2132
20/05/2016 09:48:20.179,2134
20/05/2016 09:48:20.183,2135
20/05/2016 09:48:20.187,2135
20/05/2016 09:48:20.191,2134
20/05/2016 09:48:20.195,2133
20/05/2016 09:48:20.199,2133
20/05/2016 09:48:20.203,2134
20/05/2016 09:48:20.207,2135
20/05/2016 09:48:20.211,2137
20/05/2016 09:48:20.215,2139
20/05/2016 09:48:20.219,2142
20/05/2016 09:48:20.223,2144
20/05/2016 09:48:20.227,2147
20/05/2016 09:48:20.231,2150
20/05/2016 09:48:20.235,2152
20/05/2016 09:48:20.239,2154
20/05/2016 09:48:20.243,2157
20/05/2016 09:48:20.247,2161
20/05/2016 09:48:20.251,2165
20/05/2016 09:48:20.255,2169
20/05/2016 09:48:20.259,2173
20/05/2016 09:48:20.263,2176
20/05/2016 09:48:20.267,2181
20/05/2016 09:48:20.271,2185
20/05/2016 09:48:20.275,2189
20/05/2016 09:48:20.279,2193
20/05/2016 09:48:20.283,2197
20/05/2016 09:48:20.287,2200
20/05/2016 09:48:20.291,2203
20/05/2016 09:48:20.295,2205
20/05/2016 09:48:20.299,2207
20/05/2016 09:48:20.303,2210
20/05/2016 09:48:20.307,2213
20/05/2016 09:48:20.311,2215
20/05/2016 09:48:20.315,2216
20/05/2016 09:48:20.319,2215
20/05/2016 09:48:20.323,2212
20/05/2016 09:48:20.327,2207
20/05/2016 09:48:20.331,2201
20/05/2016 09:48:20.335,2195
20/05/2016 09:48:20.339,2188
20/05/2016 09:48:20.343,2180
20/05/2016 09:48:20.347,2171
20/05/2016 09:48:20.351,2162
20/05/2016 09:48:20.355,2154
20/05/2016 09:48:20.359,2148
20/05/2016 09:48:20.363,2144
20/05/2016 09:48:20.367,2141
20/05/2016 09:48:20.371,2140
20/05/2016 09:48:20.375,2138
20/05/2016 09:48:20.379,2136
20/05/2016 09:48:20.383,2134
20/05/2016 09:48:20.387,2132
20/05/2016 09:48:20.391,2131
20/05/2016 09:48:20.395,2132
20/05/2016 09:48:20.399,2134
20/05/2016 09:48:20.403,2137
20/05/2016 09:48:20.407,2139
20/05/2016 09:48:20.411,2139
20/05/2016 09:48:20.415,2138
20/05/2016 09:48:20.419,2136
20/05/2016 09:48:20.423,2133
20/05/2016 09:48:20.427,2130
20/05/2016 09:48:20.431,2128
20/05/2016 09:48:20.435,2127
